x, y
0.00008275862068965517, -0.0011792452830188815
0.0003586206896551724, -0.02830188679245285
0.0008413793103448276, -0.05070754716981132
0.0013241379310344828, -0.06367924528301888
0.0018068965517241378, -0.08372641509433962
0.002206896551724138, -0.08962264150943397
0.0025241379310344827, -0.0955188679245283
0.0029379310344827586, -0.09787735849056603
0.0032827586206896553, -0.0919811320754717
0.0035448275862068964, -0.0919811320754717
0.0039034482758620688, -0.08136792452830188
0.004248275862068965, -0.07075471698113209
0.004579310344827586, -0.055424528301886794
0.004896551724137931, -0.04127358490566038
0.005282758620689655, -0.023584905660377353
0.005696551724137931, 0.004716981132075471
0.006124137931034482, 0.034198113207547176
0.006551724137931034, 0.05896226415094341
0.006841379310344827, 0.08844339622641506
0.0071034482758620685, 0.11438679245283018
0.007351724137931034, 0.1403301886792453
0.007572413793103448, 0.16509433962264147
0.007779310344827586, 0.18632075471698112
0.008027586206896552, 0.21580188679245282
0.008275862068965517, 0.24528301886792453
0.00856551724137931, 0.285377358490566
0.008924137931034483, 0.33372641509433965
0.0092, 0.38089622641509435
0.0096, 0.4386792452830188
0.009820689655172413, 0.47405660377358483
0.01009655172413793, 0.5247641509433962
0.01033103448275862, 0.5613207547169811
0.010606896551724138, 0.6084905660377358
0.010813793103448276, 0.642688679245283
0.011186206896551724, 0.6945754716981132
0.011517241379310345, 0.7334905660377358
0.011793103448275862, 0.7676886792452831
0.012275862068965518, 0.8113207547169812
0.012620689655172414, 0.8408018867924527
0.013089655172413792, 0.865566037735849
0.013420689655172414, 0.8726415094339621
0.01386206896551724, 0.875
0.014137931034482758, 0.8702830188679245
0.014455172413793103, 0.8573113207547169
0.014855172413793104, 0.8349056603773584
0.015255172413793103, 0.803066037735849
0.015572413793103448, 0.7712264150943395
0.01579310344827586, 0.7370283018867925
0.016013793103448276, 0.7063679245283019
0.01626206896551724, 0.6745283018867925
0.016482758620689656, 0.642688679245283
0.016675862068965517, 0.6132075471698113
0.016841379310344826, 0.5825471698113207
0.017062068965517242, 0.5436320754716981
0.017282758620689655, 0.5165094339622641
0.01753103448275862, 0.4693396226415094
0.01773793103448276, 0.43514150943396224
0.01795862068965517, 0.39622641509433965
0.01820689655172414, 0.35731132075471694
0.018441379310344827, 0.31132075471698106
0.01866206896551724, 0.27240566037735847
0.018855172413793104, 0.22877358490566035
0.019048275862068965, 0.19221698113207547
0.01929655172413793, 0.1462264150943396
0.01946206896551724, 0.10495283018867924
0.01962758620689655, 0.07193396226415094
0.019779310344827584, 0.03891509433962265
